customer_id,product_id,product_name,total_units,total_revenue,total_orders
C0102,P008,Bucket Tooth BT-10,98,56840,6
C0102,P009,Starter Motor SM-700,75,1117500,7
C0102,P010,Turbocharger TB-900,171,5967900,14
C0102,P011,Hydraulic Cylinder HC-200,88,2428800,7
C0102,P012,Brake Pad BP-40,53,129850,5
C0102,P013,Seal Kit SK-15,138,200100,8
C0102,P014,Transmission Assembly TA-800,132,11022000,12
C0102,P015,Engine Block EB-600,139,16541000,8
C0102,P016,Radiator RD-250,117,1193400,11
C0102,P017,Fan Belt FB-30,106,55120,7
C0102,P018,Wheel Rim WR-24,149,1683700,11
C0102,P019,Swing Motor SWM-350,62,2467600,5
C0102,P020,Pivot Pin PP-12,113,129950,10
C0102,P021,Boom Cylinder BC-400,88,4065600,7
C0102,P022,Control Valve CV-75,67,1132300,6
C0102,P023,Idler Wheel IW-55,63,815850,5
C0102,P024,Track Roller TR-60,139,1431700,9
C0102,P025,Cabin Glass CG-20,71,557350,6
C0102,P026,Grease Cartridge GC-5,37,11470,4
C0102,P027,O-Ring Set OR-50,136,65280,10
C0102,P028,Light Assembly LA-18,100,225000,6
C0102,P029,Pressure Sensor PS-90,97,383150,6
C0102,P030,Fuel Pump FP-350,49,1073100,5
C0103,P001,Hydraulic Pump HP-300,86,2107000,7
C0103,P002,Engine Oil Filter OF-90,172,123840,12
C0103,P003,Air Filter AF-120,86,107500,7
C0103,P004,Track Chain TC-45,75,2985000,5
C0103,P005,Fuel Injector FI-220,66,557700,6
C0103,P006,Alternator ALT-500,174,1948800,13
C0103,P007,Hydraulic Hose HH-60,96,139200,7
C0103,P008,Bucket Tooth BT-10,115,66700,9
C0103,P009,Starter Motor SM-700,68,1013200,6
C0103,P010,Turbocharger TB-900,116,4048400,10
C0103,P011,Hydraulic Cylinder HC-200,117,3229200,11
C0103,P012,Brake Pad BP-40,95,232750,7
C0103,P013,Seal Kit SK-15,176,255200,14
C0103,P014,Transmission Assembly TA-800,138,11523000,11
C0103,P015,Engine Block EB-600,136,16184000,8
C0103,P016,Radiator RD-250,185,1887000,12
C0103,P017,Fan Belt FB-30,139,72280,9
C0103,P018,Wheel Rim WR-24,103,1163900,8
C0103,P019,Swing Motor SWM-350,44,1751200,4
C0103,P020,Pivot Pin PP-12,81,93150,6
C0103,P021,Boom Cylinder BC-400,145,6699000,12
C0103,P022,Control Valve CV-75,78,1318200,6
C0103,P023,Idler Wheel IW-55,74,958300,6
C0103,P024,Track Roller TR-60,35,360500,5
C0103,P025,Cabin Glass CG-20,117,918450,9
C0103,P026,Grease Cartridge GC-5,46,14260,6
C0103,P027,O-Ring Set OR-50,45,21600,6
C0103,P028,Light Assembly LA-18,89,200250,7
C0103,P029,Pressure Sensor PS-90,111,438450,10
C0103,P030,Fuel Pump FP-350,94,2058600,8
C0104,P001,Hydraulic Pump HP-300,83,2033500,9
C0104,P002,Engine Oil Filter OF-90,54,38880,7
C0104,P003,Air Filter AF-120,41,51250,3
C0104,P004,Track Chain TC-45,30,1194000,4
C0104,P005,Fuel Injector FI-220,62,523900,4
C0104,P006,Alternator ALT-500,62,694400,5
C0104,P007,Hydraulic Hose HH-60,172,249400,11
C0104,P008,Bucket Tooth BT-10,115,66700,10
C0104,P009,Starter Motor SM-700,54,804600,7
C0104,P010,Turbocharger TB-900,40,1396000,3
C0104,P011,Hydraulic Cylinder HC-200,111,3063600,7
C0104,P012,Brake Pad BP-40,32,78400,7
C0104,P013,Seal Kit SK-15,83,120350,7
C0104,P014,Transmission Assembly TA-800,29,2421500,4
C0104,P015,Engine Block EB-600,71,8449000,6
C0104,P016,Radiator RD-250,73,744600,9
C0104,P017,Fan Belt FB-30,50,26000,6
C0104,P018,Wheel Rim WR-24,64,723200,5
C0104,P019,Swing Motor SWM-350,69,2746200,7
C0104,P020,Pivot Pin PP-12,51,58650,6
C0104,P021,Boom Cylinder BC-400,77,3557400,6
C0104,P022,Control Valve CV-75,131,2213900,9
C0104,P023,Idler Wheel IW-55,41,530950,6
C0104,P024,Track Roller TR-60,108,1112400,10
C0104,P025,Cabin Glass CG-20,35,274750,4
C0104,P026,Grease Cartridge GC-5,110,34100,8
C0104,P027,O-Ring Set OR-50,106,50880,12
C0104,P028,Light Assembly LA-18,130,292500,9
C0104,P029,Pressure Sensor PS-90,126,497700,9
C0104,P030,Fuel Pump FP-350,49,1073100,4
C0105,P001,Hydraulic Pump HP-300,63,1543500,6
C0105,P002,Engine Oil Filter OF-90,78,56160,7
C0105,P003,Air Filter AF-120,84,105000,7
C0105,P004,Track Chain TC-45,100,3980000,7
C0105,P005,Fuel Injector FI-220,78,659100,10
C0105,P006,Alternator ALT-500,50,560000,5
C0105,P007,Hydraulic Hose HH-60,58,84100,6
C0105,P008,Bucket Tooth BT-10,136,78880,10
C0105,P009,Starter Motor SM-700,116,1728400,10
C0105,P010,Turbocharger TB-900,82,2861800,8
C0105,P011,Hydraulic Cylinder HC-200,103,2842800,8
C0105,P012,Brake Pad BP-40,77,188650,10
C0105,P013,Seal Kit SK-15,129,187050,12
C0105,P014,Transmission Assembly TA-800,55,4592500,8
C0105,P015,Engine Block EB-600,95,11305000,10
C0105,P016,Radiator RD-250,169,1723800,14
C0105,P017,Fan Belt FB-30,48,24960,6
C0105,P018,Wheel Rim WR-24,115,1299500,7
C0105,P019,Swing Motor SWM-350,115,4577000,9
C0105,P020,Pivot Pin PP-12,81,93150,9
C0105,P021,Boom Cylinder BC-400,104,4804800,11
C0105,P022,Control Valve CV-75,52,878800,6
C0105,P023,Idler Wheel IW-55,169,2188550,15
C0105,P024,Track Roller TR-60,69,710700,7
C0105,P025,Cabin Glass CG-20,118,926300,10
C0105,P026,Grease Cartridge GC-5,80,24800,10
C0105,P027,O-Ring Set OR-50,101,48480,6
C0105,P028,Light Assembly LA-18,90,202500,8
C0105,P029,Pressure Sensor PS-90,90,355500,5
C0105,P030,Fuel Pump FP-350,180,3942000,15
C0106,P001,Hydraulic Pump HP-300,117,2866500,8
C0106,P002,Engine Oil Filter OF-90,131,94320,11
C0106,P003,Air Filter AF-120,80,100000,7
C0106,P004,Track Chain TC-45,144,5731200,11
C0106,P005,Fuel Injector FI-220,46,388700,4
C0106,P006,Alternator ALT-500,85,952000,5
C0106,P007,Hydraulic Hose HH-60,98,142100,8
C0106,P008,Bucket Tooth BT-10,92,53360,7
C0106,P009,Starter Motor SM-700,136,2026400,14
C0106,P010,Turbocharger TB-900,169,5898100,12
C0106,P011,Hydraulic Cylinder HC-200,98,2704800,8
C0106,P012,Brake Pad BP-40,82,200900,6
C0106,P013,Seal Kit SK-15,58,84100,7
C0106,P014,Transmission Assembly TA-800,63,5260500,6
C0106,P015,Engine Block EB-600,28,3332000,3
C0106,P016,Radiator RD-250,133,1356600,11
C0106,P017,Fan Belt FB-30,67,34840,6
C0106,P018,Wheel Rim WR-24,104,1175200,8
C0106,P019,Swing Motor SWM-350,104,4139200,9
C0106,P020,Pivot Pin PP-12,105,120750,9
C0106,P021,Boom Cylinder BC-400,68,3141600,8
C0106,P022,Control Valve CV-75,111,1875900,11
C0106,P023,Idler Wheel IW-55,79,1023050,9
C0106,P024,Track Roller TR-60,135,1390500,10
C0106,P025,Cabin Glass CG-20,103,808550,10
C0106,P026,Grease Cartridge GC-5,64,19840,6
C0106,P027,O-Ring Set OR-50,115,55200,6
C0106,P028,Light Assembly LA-18,40,90000,5
C0106,P029,Pressure Sensor PS-90,126,497700,12
C0106,P030,Fuel Pump FP-350,95,2080500,8
C0107,P001,Hydraulic Pump HP-300,164,4018000,15
C0107,P002,Engine Oil Filter OF-90,159,114480,12
C0107,P003,Air Filter AF-120,59,73750,5
C0107,P004,Track Chain TC-45,142,5651600,10
C0107,P005,Fuel Injector FI-220,160,1352000,12
C0107,P006,Alternator ALT-500,206,2307200,15
C0107,P007,Hydraulic Hose HH-60,109,158050,8
C0107,P008,Bucket Tooth BT-10,127,73660,11
C0107,P009,Starter Motor SM-700,197,2935300,13
C0107,P010,Turbocharger TB-900,161,5618900,16
C0107,P011,Hydraulic Cylinder HC-200,92,2539200,8
C0107,P012,Brake Pad BP-40,136,333200,11
C0107,P013,Seal Kit SK-15,51,73950,4
C0107,P014,Transmission Assembly TA-800,132,11022000,11
C0107,P015,Engine Block EB-600,77,9163000,8
C0107,P016,Radiator RD-250,129,1315800,11
C0107,P017,Fan Belt FB-30,166,86320,15
C0107,P018,Wheel Rim WR-24,137,1548100,12
C0107,P019,Swing Motor SWM-350,117,4656600,10
C0107,P020,Pivot Pin PP-12,98,112700,10
C0107,P021,Boom Cylinder BC-400,107,4943400,9
C0107,P022,Control Valve CV-75,188,3177200,10
C0107,P023,Idler Wheel IW-55,163,2110850,14
C0107,P024,Track Roller TR-60,153,1575900,14
C0107,P025,Cabin Glass CG-20,83,651550,7
C0107,P026,Grease Cartridge GC-5,118,36580,9
C0107,P027,O-Ring Set OR-50,169,81120,14
C0107,P028,Light Assembly LA-18,207,465750,15
C0107,P029,Pressure Sensor PS-90,68,268600,7
C0107,P030,Fuel Pump FP-350,193,4226700,11
C0108,P001,Hydraulic Pump HP-300,123,3013500,10
C0108,P002,Engine Oil Filter OF-90,55,39600,7
C0108,P003,Air Filter AF-120,34,42500,3
C0108,P004,Track Chain TC-45,56,2228800,5
C0108,P005,Fuel Injector FI-220,72,608400,6
C0108,P006,Alternator ALT-500,23,257600,3
C0108,P007,Hydraulic Hose HH-60,22,31900,3
C0108,P008,Bucket Tooth BT-10,110,63800,10
C0108,P009,Starter Motor SM-700,11,163900,2
C0108,P010,Turbocharger TB-900,72,2512800,8
C0108,P011,Hydraulic Cylinder HC-200,51,1407600,8
C0108,P012,Brake Pad BP-40,55,134750,3
C0108,P013,Seal Kit SK-15,49,71050,4
C0108,P014,Transmission Assembly TA-800,94,7849000,5
C0108,P015,Engine Block EB-600,17,2023000,2
C0108,P016,Radiator RD-250,107,1091400,7
C0108,P017,Fan Belt FB-30,50,26000,8
C0108,P018,Wheel Rim WR-24,46,519800,2
C0108,P019,Swing Motor SWM-350,74,2945200,7
C0108,P020,Pivot Pin PP-12,72,82800,6
C0108,P021,Boom Cylinder BC-400,52,2402400,5
C0108,P022,Control Valve CV-75,64,1081600,4
C0108,P023,Idler Wheel IW-55,85,1100750,7
C0108,P024,Track Roller TR-60,71,731300,5
C0108,P025,Cabin Glass CG-20,46,361100,3
C0108,P026,Grease Cartridge GC-5,34,10540,3
C0108,P027,O-Ring Set OR-50,91,43680,6
C0108,P028,Light Assembly LA-18,62,139500,7
C0108,P029,Pressure Sensor PS-90,66,260700,8
C0108,P030,Fuel Pump FP-350,106,2321400,6
C0109,P001,Hydraulic Pump HP-300,76,1862000,9
C0109,P002,Engine Oil Filter OF-90,156,112320,12
C0109,P003,Air Filter AF-120,123,153750,10
C0109,P004,Track Chain TC-45,76,3024800,8
C0109,P005,Fuel Injector FI-220,77,650650,9
C0109,P006,Alternator ALT-500,177,1982400,13
C0109,P007,Hydraulic Hose HH-60,81,117450,6
C0109,P008,Bucket Tooth BT-10,67,38860,7
C0109,P009,Starter Motor SM-700,134,1996600,12
C0109,P010,Turbocharger TB-900,127,4432300,12
C0109,P011,Hydraulic Cylinder HC-200,76,2097600,7
C0109,P012,Brake Pad BP-40,84,205800,9
C0109,P013,Seal Kit SK-15,97,140650,11
C0109,P014,Transmission Assembly TA-800,159,13276500,14
C0109,P015,Engine Block EB-600,49,5831000,7
C0109,P016,Radiator RD-250,132,1346400,11
C0109,P017,Fan Belt FB-30,194,100880,14
C0109,P018,Wheel Rim WR-24,74,836200,9
C0109,P019,Swing Motor SWM-350,37,1472600,5
C0109,P020,Pivot Pin PP-12,172,197800,15
C0109,P021,Boom Cylinder BC-400,172,7946400,12
C0109,P022,Control Valve CV-75,192,3244800,14
C0109,P023,Idler Wheel IW-55,125,1618750,10
C0109,P024,Track Roller TR-60,118,1215400,10
C0109,P025,Cabin Glass CG-20,71,557350,8
C0109,P026,Grease Cartridge GC-5,142,44020,11
C0109,P027,O-Ring Set OR-50,101,48480,9
C0109,P028,Light Assembly LA-18,112,252000,11
C0109,P029,Pressure Sensor PS-90,132,521400,13
C0109,P030,Fuel Pump FP-350,118,2584200,11
C0110,P001,Hydraulic Pump HP-300,140,3430000,10
C0110,P002,Engine Oil Filter OF-90,118,84960,11
C0110,P003,Air Filter AF-120,128,160000,13
C0110,P004,Track Chain TC-45,136,5412800,13
C0110,P005,Fuel Injector FI-220,154,1301300,12
C0110,P006,Alternator ALT-500,89,996800,9
C0110,P007,Hydraulic Hose HH-60,166,240700,15
C0110,P008,Bucket Tooth BT-10,179,103820,13
C0110,P009,Starter Motor SM-700,99,1475100,6
C0110,P010,Turbocharger TB-900,166,5793400,14
C0110,P011,Hydraulic Cylinder HC-200,142,3919200,13
C0110,P012,Brake Pad BP-40,130,318500,13
C0110,P013,Seal Kit SK-15,125,181250,12
C0110,P014,Transmission Assembly TA-800,42,3507000,4
C0110,P015,Engine Block EB-600,190,22610000,13
C0110,P016,Radiator RD-250,106,1081200,9
C0110,P017,Fan Belt FB-30,64,33280,8
C0110,P018,Wheel Rim WR-24,119,1344700,10
C0110,P019,Swing Motor SWM-350,158,6288400,15
C0110,P020,Pivot Pin PP-12,146,167900,11
C0110,P021,Boom Cylinder BC-400,160,7392000,12
C0110,P022,Control Valve CV-75,104,1757600,7
C0110,P023,Idler Wheel IW-55,159,2059050,12
C0110,P024,Track Roller TR-60,69,710700,5
C0110,P025,Cabin Glass CG-20,131,1028350,10
C0110,P026,Grease Cartridge GC-5,173,53630,16
C0110,P027,O-Ring Set OR-50,75,36000,5
C0110,P028,Light Assembly LA-18,120,270000,12
C0110,P029,Pressure Sensor PS-90,99,391050,9
C0110,P030,Fuel Pump FP-350,89,1949100,6
C0111,P001,Hydraulic Pump HP-300,68,1666000,6
C0111,P002,Engine Oil Filter OF-90,211,151920,12
C0111,P003,Air Filter AF-120,78,97500,5
C0111,P004,Track Chain TC-45,72,2865600,6
C0111,P005,Fuel Injector FI-220,29,245050,4
C0111,P006,Alternator ALT-500,124,1388800,9
C0111,P007,Hydraulic Hose HH-60,85,123250,7
C0111,P008,Bucket Tooth BT-10,43,24940,3
C0111,P009,Starter Motor SM-700,92,1370800,9
C0111,P010,Turbocharger TB-900,35,1221500,6
C0111,P011,Hydraulic Cylinder HC-200,64,1766400,4
C0111,P012,Brake Pad BP-40,82,200900,9
C0111,P013,Seal Kit SK-15,130,188500,9
C0111,P014,Transmission Assembly TA-800,88,7348000,7
C0111,P015,Engine Block EB-600,122,14518000,11
C0111,P016,Radiator RD-250,77,785400,7
C0111,P017,Fan Belt FB-30,118,61360,7
C0111,P018,Wheel Rim WR-24,70,791000,6
C0111,P019,Swing Motor SWM-350,82,3263600,9
C0111,P020,Pivot Pin PP-12,122,140300,10
C0111,P021,Boom Cylinder BC-400,15,693000,5
C0111,P022,Control Valve CV-75,129,2180100,9
C0111,P023,Idler Wheel IW-55,75,971250,6
C0111,P024,Track Roller TR-60,76,782800,7
C0111,P025,Cabin Glass CG-20,109,855650,9
C0111,P026,Grease Cartridge GC-5,106,32860,12
C0111,P027,O-Ring Set OR-50,74,35520,7
C0111,P028,Light Assembly LA-18,105,236250,6
C0111,P029,Pressure Sensor PS-90,77,304150,5
C0111,P030,Fuel Pump FP-350,105,2299500,4
C0112,P001,Hydraulic Pump HP-300,37,906500,4
C0112,P002,Engine Oil Filter OF-90,114,82080,9
C0112,P003,Air Filter AF-120,87,108750,9
C0112,P004,Track Chain TC-45,108,4298400,8
C0112,P005,Fuel Injector FI-220,105,887250,10
C0112,P006,Alternator ALT-500,55,616000,8
C0112,P007,Hydraulic Hose HH-60,96,139200,7
C0112,P008,Bucket Tooth BT-10,79,45820,6
C0112,P009,Starter Motor SM-700,54,804600,6
C0112,P010,Turbocharger TB-900,96,3350400,8
C0112,P011,Hydraulic Cylinder HC-200,86,2373600,8
C0112,P012,Brake Pad BP-40,142,347900,12
C0112,P013,Seal Kit SK-15,105,152250,7
C0112,P014,Transmission Assembly TA-800,78,6513000,7
C0112,P015,Engine Block EB-600,91,10829000,9
C0112,P016,Radiator RD-250,115,1173000,7
C0112,P017,Fan Belt FB-30,86,44720,8
C0112,P018,Wheel Rim WR-24,58,655400,5
C0112,P019,Swing Motor SWM-350,91,3621800,8
C0112,P020,Pivot Pin PP-12,82,94300,7
C0112,P021,Boom Cylinder BC-400,67,3095400,7
C0112,P022,Control Valve CV-75,110,1859000,8
C0112,P023,Idler Wheel IW-55,99,1282050,8
C0112,P024,Track Roller TR-60,88,906400,5
C0112,P025,Cabin Glass CG-20,58,455300,6
C0112,P026,Grease Cartridge GC-5,116,35960,9
C0112,P027,O-Ring Set OR-50,69,33120,6
C0112,P028,Light Assembly LA-18,151,339750,11
C0112,P029,Pressure Sensor PS-90,134,529300,10
C0112,P030,Fuel Pump FP-350,67,1467300,8
C0113,P001,Hydraulic Pump HP-300,163,3993500,12
C0113,P002,Engine Oil Filter OF-90,122,87840,11
C0113,P003,Air Filter AF-120,95,118750,8
C0113,P004,Track Chain TC-45,118,4696400,10
C0113,P005,Fuel Injector FI-220,52,439400,5
C0113,P006,Alternator ALT-500,85,952000,7
C0113,P007,Hydraulic Hose HH-60,77,111650,7
C0113,P008,Bucket Tooth BT-10,62,35960,8
C0113,P009,Starter Motor SM-700,146,2175400,11
C0113,P010,Turbocharger TB-900,74,2582600,9
C0113,P011,Hydraulic Cylinder HC-200,150,4140000,12
C0113,P012,Brake Pad BP-40,104,254800,12
C0113,P013,Seal Kit SK-15,75,108750,6
C0113,P014,Transmission Assembly TA-800,213,17785500,15
C0113,P015,Engine Block EB-600,88,10472000,7
C0113,P016,Radiator RD-250,52,530400,5
C0113,P017,Fan Belt FB-30,41,21320,3
C0113,P018,Wheel Rim WR-24,146,1649800,10
C0113,P019,Swing Motor SWM-350,75,2985000,10
C0113,P020,Pivot Pin PP-12,108,124200,9
C0113,P021,Boom Cylinder BC-400,95,4389000,7
C0113,P022,Control Valve CV-75,109,1842100,7
C0113,P023,Idler Wheel IW-55,33,427350,6
C0113,P024,Track Roller TR-60,53,545900,8
C0113,P025,Cabin Glass CG-20,108,847800,11
C0113,P026,Grease Cartridge GC-5,81,25110,10
C0113,P027,O-Ring Set OR-50,80,38400,6
C0113,P028,Light Assembly LA-18,76,171000,8
C0113,P029,Pressure Sensor PS-90,110,434500,10
C0113,P030,Fuel Pump FP-350,150,3285000,13
C0114,P001,Hydraulic Pump HP-300,36,882000,4
C0114,P002,Engine Oil Filter OF-90,129,92880,11
C0114,P003,Air Filter AF-120,86,107500,7
C0114,P004,Track Chain TC-45,59,2348200,6
C0114,P005,Fuel Injector FI-220,134,1132300,9
C0114,P006,Alternator ALT-500,79,884800,6
C0114,P007,Hydraulic Hose HH-60,43,62350,5
C0114,P008,Bucket Tooth BT-10,10,5800,2
C0114,P009,Starter Motor SM-700,99,1475100,8
C0114,P010,Turbocharger TB-900,76,2652400,11
C0114,P011,Hydraulic Cylinder HC-200,177,4885200,15
C0114,P012,Brake Pad BP-40,132,323400,12
C0114,P013,Seal Kit SK-15,29,42050,5
C0114,P014,Transmission Assembly TA-800,59,4926500,6
C0114,P015,Engine Block EB-600,64,7616000,6
C0114,P016,Radiator RD-250,117,1193400,11
C0114,P017,Fan Belt FB-30,117,60840,9
C0114,P018,Wheel Rim WR-24,92,1039600,9
C0114,P019,Swing Motor SWM-350,80,3184000,8
C0114,P020,Pivot Pin PP-12,27,31050,4
C0114,P021,Boom Cylinder BC-400,72,3326400,9
C0114,P022,Control Valve CV-75,93,1571700,6
C0114,P023,Idler Wheel IW-55,81,1048950,7
C0114,P024,Track Roller TR-60,134,1380200,8
C0114,P025,Cabin Glass CG-20,158,1240300,12
C0114,P026,Grease Cartridge GC-5,86,26660,5
C0114,P027,O-Ring Set OR-50,109,52320,8
C0114,P028,Light Assembly LA-18,94,211500,8
C0114,P029,Pressure Sensor PS-90,123,485850,8
C0114,P030,Fuel Pump FP-350,48,1051200,6
C0115,P001,Hydraulic Pump HP-300,120,2940000,8
C0115,P002,Engine Oil Filter OF-90,62,44640,6
C0115,P003,Air Filter AF-120,119,148750,8
C0115,P004,Track Chain TC-45,47,1870600,4
C0115,P005,Fuel Injector FI-220,79,667550,6
C0115,P006,Alternator ALT-500,79,884800,6
C0115,P007,Hydraulic Hose HH-60,119,172550,10
C0115,P008,Bucket Tooth BT-10,89,51620,9
C0115,P009,Starter Motor SM-700,48,715200,5
C0115,P010,Turbocharger TB-900,21,732900,2
C0115,P011,Hydraulic Cylinder HC-200,101,2787600,8
C0115,P012,Brake Pad BP-40,122,298900,9
C0115,P013,Seal Kit SK-15,79,114550,5
C0115,P014,Transmission Assembly TA-800,77,6429500,6
C0115,P015,Engine Block EB-600,57,6783000,6
C0115,P016,Radiator RD-250,30,306000,2
C0115,P017,Fan Belt FB-30,61,31720,7
C0115,P018,Wheel Rim WR-24,29,327700,4
C0115,P019,Swing Motor SWM-350,106,4218800,9
C0115,P020,Pivot Pin PP-12,119,136850,11
C0115,P021,Boom Cylinder BC-400,91,4204200,7
C0115,P022,Control Valve CV-75,39,659100,3
C0115,P023,Idler Wheel IW-55,45,582750,4
C0115,P024,Track Roller TR-60,65,669500,5
C0115,P025,Cabin Glass CG-20,66,518100,6
C0115,P026,Grease Cartridge GC-5,64,19840,8
C0115,P027,O-Ring Set OR-50,46,22080,6
C0115,P028,Light Assembly LA-18,57,128250,5
C0115,P029,Pressure Sensor PS-90,68,268600,6
C0115,P030,Fuel Pump FP-350,72,1576800,5
C0116,P001,Hydraulic Pump HP-300,96,2352000,7
C0116,P002,Engine Oil Filter OF-90,107,77040,8
C0116,P003,Air Filter AF-120,73,91250,8
C0116,P004,Track Chain TC-45,126,5014800,9
C0116,P005,Fuel Injector FI-220,94,794300,7
C0116,P006,Alternator ALT-500,88,985600,7
C0116,P007,Hydraulic Hose HH-60,113,163850,9
C0116,P008,Bucket Tooth BT-10,114,66120,10
C0116,P009,Starter Motor SM-700,126,1877400,8
C0116,P010,Turbocharger TB-900,139,4851100,10
C0116,P011,Hydraulic Cylinder HC-200,57,1573200,5
C0116,P012,Brake Pad BP-40,78,191100,6
C0116,P013,Seal Kit SK-15,125,181250,13
C0116,P014,Transmission Assembly TA-800,69,5761500,8
C0116,P015,Engine Block EB-600,143,17017000,10
C0116,P016,Radiator RD-250,84,856800,7
C0116,P017,Fan Belt FB-30,162,84240,14
C0116,P018,Wheel Rim WR-24,70,791000,6
C0116,P019,Swing Motor SWM-350,78,3104400,8
C0116,P020,Pivot Pin PP-12,55,63250,5
C0116,P021,Boom Cylinder BC-400,131,6052200,10
C0116,P022,Control Valve CV-75,91,1537900,8
C0116,P023,Idler Wheel IW-55,141,1825950,13
C0116,P024,Track Roller TR-60,113,1163900,9
C0116,P025,Cabin Glass CG-20,107,839950,9
C0116,P026,Grease Cartridge GC-5,43,13330,5
C0116,P027,O-Ring Set OR-50,108,51840,9
C0116,P028,Light Assembly LA-18,75,168750,9
C0116,P029,Pressure Sensor PS-90,94,371300,6
C0116,P030,Fuel Pump FP-350,101,2211900,9
C0117,P001,Hydraulic Pump HP-300,142,3479000,12
C0117,P002,Engine Oil Filter OF-90,44,31680,4
C0117,P003,Air Filter AF-120,102,127500,7
C0117,P004,Track Chain TC-45,44,1751200,6
C0117,P005,Fuel Injector FI-220,43,363350,5
C0117,P006,Alternator ALT-500,26,291200,3
C0117,P007,Hydraulic Hose HH-60,90,130500,7
C0117,P008,Bucket Tooth BT-10,104,60320,9
C0117,P009,Starter Motor SM-700,49,730100,6
C0117,P010,Turbocharger TB-900,75,2617500,8
C0117,P011,Hydraulic Cylinder HC-200,107,2953200,8
C0117,P012,Brake Pad BP-40,68,166600,6
C0117,P013,Seal Kit SK-15,15,21750,2
C0117,P014,Transmission Assembly TA-800,77,6429500,7
C0117,P015,Engine Block EB-600,29,3451000,5
C0117,P016,Radiator RD-250,77,785400,7
C0117,P017,Fan Belt FB-30,29,15080,3
C0117,P018,Wheel Rim WR-24,63,711900,6
C0117,P019,Swing Motor SWM-350,104,4139200,8
C0117,P020,Pivot Pin PP-12,74,85100,10
C0117,P021,Boom Cylinder BC-400,65,3003000,5
C0117,P022,Control Valve CV-75,33,557700,2
C0117,P023,Idler Wheel IW-55,72,932400,5
C0117,P024,Track Roller TR-60,47,484100,3
C0117,P025,Cabin Glass CG-20,108,847800,9
C0117,P026,Grease Cartridge GC-5,106,32860,9
C0117,P027,O-Ring Set OR-50,132,63360,8
C0117,P028,Light Assembly LA-18,135,303750,10
C0117,P029,Pressure Sensor PS-90,101,398950,7
C0117,P030,Fuel Pump FP-350,46,1007400,5
C0118,P001,Hydraulic Pump HP-300,34,833000,3
C0118,P002,Engine Oil Filter OF-90,49,35280,3
C0118,P003,Air Filter AF-120,76,95000,6
C0118,P004,Track Chain TC-45,25,995000,2
C0118,P005,Fuel Injector FI-220,118,997100,8
C0118,P006,Alternator ALT-500,101,1131200,9
C0118,P007,Hydraulic Hose HH-60,67,97150,5
C0118,P008,Bucket Tooth BT-10,67,38860,7
C0118,P009,Starter Motor SM-700,99,1475100,10
C0118,P010,Turbocharger TB-900,63,2198700,5
C0118,P011,Hydraulic Cylinder HC-200,61,1683600,6
C0118,P012,Brake Pad BP-40,57,139650,5
C0118,P013,Seal Kit SK-15,74,107300,9
C0118,P014,Transmission Assembly TA-800,71,5928500,6
C0118,P015,Engine Block EB-600,59,7021000,7
C0118,P016,Radiator RD-250,135,1377000,10
C0118,P017,Fan Belt FB-30,85,44200,7
C0118,P018,Wheel Rim WR-24,65,734500,5
C0118,P019,Swing Motor SWM-350,115,4577000,7
C0118,P020,Pivot Pin PP-12,146,167900,10
C0118,P021,Boom Cylinder BC-400,153,7068600,13
C0118,P022,Control Valve CV-75,86,1453400,8
C0118,P023,Idler Wheel IW-55,43,556850,6
C0118,P024,Track Roller TR-60,52,535600,5
C0118,P025,Cabin Glass CG-20,76,596600,8
C0118,P026,Grease Cartridge GC-5,109,33790,9
C0118,P027,O-Ring Set OR-50,125,60000,11
C0118,P028,Light Assembly LA-18,121,272250,8
C0118,P029,Pressure Sensor PS-90,117,462150,8
C0118,P030,Fuel Pump FP-350,100,2190000,7
C0119,P001,Hydraulic Pump HP-300,122,2989000,12
C0119,P002,Engine Oil Filter OF-90,73,52560,6
